DATE,0.25Y,0.50Y,0.75Y,1.00Y,2.00Y,3.00Y,5.00Y,7.00Y,10.00Y,12.00Y,15.00Y,20.00Y,25.00Y,30.00Y
20230103,0.11939481322649,0.10368546967019,0.0750620497218999,0.0444591928080698,-0.0366705210885603,-0.0599216224192602,-0.06460984693754,-0.0693394540889498,-0.0800321906353401,-0.0862566609163,-0.0927958778990101,-0.0969126449682101,-0.0952216215753601,-0.09036694214773
20230104,0.08859988500612,0.0950350598598702,0.0690339516580099,0.0341436237015103,-0.0632748142803199,-0.08831113639468,-0.0881821728031,-0.0856198428065302,-0.08385726473696,-0.08229554421463,-0.0788364142591602,-0.07096861676429,-0.06214170092696,-0.0535881956324702
20230105,0.0796494456158499,0.0422704544405201,0.03042299394335,0.0306979807544301,0.05533918670268,0.0685745441793801,0.0710553337658602,0.06686415575399,0.0613783031661401,0.0591631953345502,0.0574539809196,0.0565965410670501,0.0558936507904901,0.0542620647932002
20230106,-0.03689467081103,0.00810756530105961,0.02079189602633,0.0183664294556398,-0.0187845717040798,-0.0397552832579899,-0.0501836591826201,-0.0511218409012399,-0.0514512513853802,-0.0522279475190901,-0.0538591296647697,-0.0559268311707002,-0.0555796791351599,-0.05256554175942
20230109,0.10775099497698,0.0470663199026,0.00184358573170007,-0.0276400896232598,-0.0512495430478004,-0.0317979067877401,-0.01001198579596,-0.00837000851353009,-0.0147558993881098,-0.0193353535890002,-0.02459219978389,-0.0289452721573897,-0.02958951253874,-0.0283621345631002
20230110,-0.0199926545934699,-0.0282677580153399,-0.0133122426998398,0.00637235631861,0.0482069502365703,0.0456103870904299,0.0254516216759702,0.0143897686418502,0.00964382310153988,0.0107684395244703,0.01557310191818,0.0262739346977798,0.0360289631486896,0.0431682620677001
20230111,0.00479179892506965,0.0180732275383102,0.0170376594697199,0.00980205342458973,-0.0258354874714799,-0.0489499586365598,-0.0734432730358501,-0.0863843292654098,-0.0955717060487098,-0.09758223059867,-0.0969220768349999,-0.0906951972933601,-0.0822803500273897,-0.07401292925453
20230112,0.0421353200752703,-0.00743232394502025,-0.0354107003468402,-0.0498940796151497,-0.0553384291809103,-0.0476669666669203,-0.0474032360438499,-0.0539582522769599,-0.0598603650189702,-0.0596947874375102,-0.0545624549808204,-0.0385368950816201,-0.0196893416030299,-0.00214178565737999
20230113,0.0045977341547796,0.00571340629351003,0.00173047552767036,-0.00345468351141998,-0.0175032745687398,-0.0221957961230599,-0.02608229521327,-0.0292506285348702,-0.0333045095253497,-0.0355012657043301,-0.0381203803375798,-0.04105794563504,-0.0427356295873103,-0.0435999726251
20230116,-0.10166508650558,-0.0556420158862401,-0.0229778356579904,-0.0021414910825901,0.0156072590034699,0.0052838333994103,-0.0010160543965001,0.00799133433234012,0.0279873145105798,0.0411235402331203,0.0585780125861102,0.0810419049859603,0.0965292057346199,0.10693632848581
20230117,0.05383489562126,0.0389243070645402,0.0216757543124002,0.0071872155046897,-0.0153997134280299,-0.0129107069859402,-0.00627935991705009,-0.00656273058486034,-0.0115113014012098,-0.0155389424379,-0.0214767722381803,-0.0301102012536303,-0.0369685950592897,-0.0423161979743099
20230118,0.0462996447575801,-0.0354263302053299,-0.0887173459621202,-0.11944310147088,-0.13388862994806,-0.11363019193876,-0.10652468197127,-0.12308975342346,-0.15448158128092,-0.17324678089492,-0.19588663252011,-0.21985505361244,-0.23079269365285,-0.23321193598252
20230119,-0.0181701824932201,0.0615895389522598,0.10068976073583,0.11528217489298,0.08912914662498,0.05488667413118,0.03346068887855,0.0379901515648102,0.0548548373527003,0.0661790190877598,0.0803163740590702,0.0949760082813203,0.1000566312858,0.09821491412328
20230120,0.0205719192193401,0.0428960026778702,0.05527369968339,0.0618705478069299,0.0685416477775203,0.0719771585671203,0.08423503931692,0.0964531650020599,0.10889880327444,0.11331015061319,0.11541210985375,0.11110175620461,0.10200544292914,0.09160986775376
20230123,-0.0104695508510799,-0.01988714777392,-0.0185425281331102,-0.0131435356698097,0.00911561028806984,0.0210713051392899,0.0327495220197602,0.0394459040247801,0.04565012809095,0.0482176031220902,0.05050411212309,0.0515759330991301,0.0506409420880303,0.0486748674709698
20230124,-0.0316082488869802,-0.0445282354503203,-0.0354740025122902,-0.0204783190073301,0.0179617870115201,0.0216000993606,0.0107894957219496,0.00277628072836,-0.00285592417208003,-0.00386586252198029,-0.00289880262486975,0.00205600059114985,0.00809243159498996,0.0134405250618799
20230125,0.02701390058734,0.0284734886007803,0.00457305143469,-0.0233714094447599,-0.0852127535882001,-0.0922533634585299,-0.0839498877754599,-0.0790245836749604,-0.0755677063825697,-0.0740784604770601,-0.0721020148730203,-0.0687003650798199,-0.0649810207764801,-0.0610932886934199
20230126,0.0469053016043501,0.0182140363457499,0.0124220378092601,0.0165131011828699,0.04636711368605,0.0623283013210898,0.07058231566569,0.0693482009056603,0.0631692317856101,0.0583039830348704,0.0509973684598899,0.0398133921278001,0.0302190123591499,0.0221092421599103
20230127,-0.0044360248703299,0.0142834271923697,0.0260705919108202,0.0331101369260303,0.0409904211766001,0.0427610359147002,0.0500893781271401,0.05813963292794,0.0662637870258398,0.0688957322980497,0.0696231578213999,0.06548175087481,0.05842729539446,0.0510138537593599
20230130,0.0342872795124696,0.0235149732908404,0.0308731968729501,0.0429673291163799,0.07245472089128,0.0728173203104299,0.0580545020028098,0.04462456306489,0.0287453473708199,0.0202592473772003,0.00990642301619005,-0.00264270381906995,-0.0111098057401899,-0.0168749441829101
20230131,-0.0398610504198298,-0.0105209723011601,-0.00548266332689007,-0.0102665802760402,-0.0363330352731799,-0.0426330947851299,-0.0327623001741499,-0.0185922173861504,0.00015083398893001,0.0101469537641696,0.0216266117022204,0.0332577465423998,0.0383239417986698,0.03927366916523
20230201,0.0589970679634502,0.0260738625327899,0.0115308532847398,0.00681169199472009,0.0159147410353797,0.02413298451583,0.0226868947970402,0.0134287214931703,-0.00119547346921012,-0.00941489382029959,-0.0189559951397,-0.0284159434031999,-0.0320332703933799,-0.0319509424370601
20230202,0.0182960368535898,0.00116665398322002,-0.03030049049524,-0.0595132393675999,-0.11153654284083,-0.11509491035406,-0.11234926227855,-0.11373401664471,-0.11572788855065,-0.1155376483759,-0.1130766634012,-0.10525992059367,-0.0956935650250901,-0.0864335180122597
20230203,0.01571335913818,0.0138734888973602,0.0101561186582502,0.00692916111826003,0.00327226402188963,0.00552469829368985,0.0103180382299297,0.0141010734181597,0.01914225930101,0.0223279694828902,0.02692782384349,0.0341048638000498,0.04059325969203,0.0463512343936601
20230206,-0.0191160988369199,-0.0012710929471802,0.0166662197680898,0.0306492494716397,0.0535260583459802,0.0591789795603304,0.0706388843535604,0.0828606886031302,0.0972893166887099,0.10401025610838,0.11057215156564,0.11516706128815,0.11553381818765,0.11429929167275
20230207,0.0332898167518301,-0.0213715428304098,-0.0300611678073399,-0.0207482122707496,0.0288870063958,0.0453330406352097,0.0412178967991297,0.02997474984361,0.01790374140539,0.0141150175885101,0.0135876897175602,0.0212943103548899,0.0333914537498101,0.0454957197466301
20230208,0.02648103032312,0.07544625917921,0.0989714818692202,0.107654494451,0.0921180062540099,0.07078790206742,0.0530239530658903,0.0484895375866801,0.04634453561787,0.04539381530613,0.0444094798211601,0.0455925448792502,0.05216654589253,0.06454986042072
20230209,0.0361914257877101,0.0460124991913697,0.0322745118301198,0.0128477037449302,-0.0385220712594099,-0.0525785889286401,-0.05826684257105,-0.0602692333141803,-0.0613753624865598,-0.0614511046040001,-0.0613022858847003,-0.06175880904456,-0.0640697750818,-0.0683394176523402
20230210,0.0136857769047598,0.0451085534889302,0.06349121907733,0.0729202498700596,0.0736609580984897,0.06572820096715,0.0630109511036099,0.0669820046093101,0.0719545282584098,0.0726665252220098,0.0696037006492301,0.0554456505435996,0.03360232970758,0.00753205269663004
20230213,0.0577287516245599,0.0544833509527098,0.0538486877517999,0.0538441056850001,0.0511687129584302,0.04510944699217,0.0327915267712098,0.0225991202635201,0.0108365450434103,0.00490119532930011,-0.00174261077021987,-0.00830658419884989,-0.0110486263395404,-0.0114158619782101
20230214,0.0412573005034602,0.0448075449309799,0.0533745056952002,0.0616138227097003,0.0749227272631301,0.0723368782977101,0.0644941333187803,0.0598190240838901,0.0555209027814296,0.0534813472117999,0.0510688276246398,0.0480512944817502,0.0457819518595701,0.0439932253587703
20230215,0.0376022049309399,0.0136272303601199,-0.00114451415117012,-0.00866517804638001,-0.00388238065850999,0.01172083438302,0.02949623954171,0.0361306898543599,0.0388243773239703,0.0386131341913401,0.0369490310216403,0.0325766594651098,0.02754350655615,0.0224821396500401
20230216,0.0115731671036601,-0.00751732228188962,-0.00696930068868973,0.00105953928224967,0.0352893749468199,0.0517082665900301,0.06422136715529,0.06987655829401,0.0747024430682002,0.0768130052233302,0.0790974916711598,0.08154019665032,0.08300285265946,0.0838891054616098
20230217,-0.00684928648312022,0.0146326895596598,0.01497049014259,0.00704066682121995,-0.0288303824766802,-0.04646270747548,-0.0591684176732303,-0.0635815295916298,-0.06539260845557,-0.0651009690601003,-0.0635115589932598,-0.05934386638094,-0.0545084935017397,-0.0496800447077601
20230220,0.0456241761905902,0.0505659587168301,0.04276564487947,0.03197529952608,0.00319415574676007,-0.00595958572074018,-0.0127677792585099,-0.0174583166713802,-0.0227920069169403,-0.0254126286597698,-0.0282259723874501,-0.0306988383095299,-0.0313298176269603,-0.03085685654335
20230221,0.0392813092885,-0.0291846813574503,-0.0292534989790001,-0.00426323198295986,0.0938622679508701,0.12575417793511,0.1276120444441,0.1181147780226,0.10708439322447,0.10328732432678,0.10205112458727,0.10750814062238,0.11676760178638,0.12585405195288
20230222,-0.0165413516078603,0.0111840144387201,0.0131416104430397,0.00507416360089019,-0.0301036564079098,-0.0407266082262896,-0.0370238273066499,-0.0290754552702297,-0.0194214672683404,-0.0150882912944201,-0.0114146082890798,-0.0109923341340399,-0.0150838943554499,-0.02150681031894
20230223,0.0262016013979403,0.0488172876715503,0.0458960769994303,0.0341291677012596,-0.00789327621322,-0.0227691609288203,-0.0286604707395801,-0.0293064632770501,-0.0293266539437997,-0.0294724834394597,-0.0300207114319102,-0.03139399569082,-0.0326317318657501,-0.0332258570527402
20230224,0.0427422756110398,0.02706813608166,0.0445629706961097,0.0698071291741704,0.12700058438606,0.12486873903961,0.0939725358983603,0.0701590186816299,0.0471501053002199,0.03748361311369,0.0287646850562604,0.0241784832460796,0.0263683406097801,0.0314103182460901
20230227,-0.00238427619411974,0.0191333521065897,0.0269702850002203,0.0280111804057599,0.0167145114795302,0.0100051126536398,0.01085925436491,0.01713486382386,0.0272816173724499,0.0332039629368297,0.0403895096870199,0.0481377535870502,0.0516845349567299,0.0522479126078501
20230228,-0.0208047401193703,-0.00643106746965971,0.0231699811138801,0.05404219264046,0.12596246890451,0.13904912629392,0.13546607309937,0.13558245564825,0.13884661071466,0.13997710479204,0.13899776382596,0.13113799961872,0.11823623190934,0.10301619406462
20230301,0.02269137683126,0.0326324816892698,0.0364024366180997,0.03661002531575,0.0255937418848999,0.0138184765033,-0.000963164664530058,-0.00918789350652016,-0.01583848601928,-0.0179947069205904,-0.0189503980616204,-0.0164394676811299,-0.0107594321829199,-0.00333054801301014
20230302,0.03311083735773,0.0471255754828399,0.0396053301430199,0.0251519485450697,-0.0150342703239796,-0.0152110156785601,0.0102165844505002,0.02959561425005,0.0449563352247999,0.0490905543009803,0.0492731154116002,0.0397578817228199,0.0242705378639703,0.00704080998028989
20230303,0.01317552505459,0.0242087004145901,0.0315553816048499,0.0355139754592804,0.03112848750333,0.01713714859283,-0.00457520950105028,-0.0169634008605,-0.0266704803561102,-0.0298265360321404,-0.0316388934042102,-0.0303349414623599,-0.0267560729012701,-0.0227886963155801
20230306,-0.0488069138538401,-0.0472788740454302,-0.0219966537315299,0.00904512560631998,0.08896651802731,0.0996063944218202,0.07595078778535,0.05789116356712,0.0435112758777203,0.0378739008583304,0.0321955064375201,0.02641750410372,0.0228428890896701,0.0203731666446503
20230307,0.0334138791480103,0.0635526687513401,0.05717453372508,0.0359973272035701,-0.0473170627758801,-0.07749566727581,-0.07976997551979,-0.0732093902879698,-0.0660033052164901,-0.0624813789534402,-0.0583300446315698,-0.0533267101498502,-0.04985992765722,-0.0474109168684
20230308,0.0215079978437598,-0.00412243007630986,-0.00723670478286964,-0.000904127997680249,0.0286827966939098,0.0320595225066898,0.0107246887200501,-0.0118956398492203,-0.0380347546646203,-0.0508628672357401,-0.0645596713424301,-0.0761823512940199,-0.0781999471284602,-0.07421495132821
20230309,0.0153092021720203,0.00925438408004009,-0.000433247086380373,-0.00979842354326976,-0.0269493874828597,-0.0227081360393697,-0.00571300611414971,0.0060715133965803,0.0171675083306804,0.0223235605080601,0.0281708019123199,0.03483877105195,0.0391664123467899,0.0420391611944702
20230310,0.00992019316130977,-0.0277749286925602,-0.0825339773214799,-0.13319348365214,-0.22777629919886,-0.22841918988313,-0.20372103899826,-0.19509133055445,-0.19307610257543,-0.19232537672453,-0.18901297501542,-0.17659420204451,-0.15745165068529,-0.13435841969668
20230313,-0.12288422145483,-0.3080771284404,-0.37898583383345,-0.39657099233304,-0.35627287682916,-0.33340728578675,-0.30964933384205,-0.27622093724835,-0.22766417842919,-0.20268631794264,-0.17685222565607,-0.1574957740273,-0.15602615558142,-0.16293031496212
20230314,0.000554998450100097,0.08306106823931,0.14576029795049,0.19169371387597,0.26754378104192,0.2680426523569,0.24124614966711,0.22739169960528,0.21843354999659,0.21315289213104,0.20317533230723,0.18157528038675,0.15742043475592,0.13396468377059
20230315,-0.0375921226759499,-0.22042188851767,-0.33150763515628,-0.39512917453382,-0.43467292059138,-0.38505398058502,-0.31248373874834,-0.28282375064307,-0.26464243757282,-0.25712396338129,-0.24667624578691,-0.22787535439929,-0.20781649102976,-0.1881927421156
20230316,0.10830177573249,0.0942486989076099,0.0842363014882199,0.0767169120531701,0.0571220676319197,0.0432950718144101,0.0256997235515501,0.01908832752143,0.0195951534652701,0.0227035680584797,0.0283864312551598,0.0368527745385103,0.04220205232525,0.0443478067576102
20230317,-0.000388059867880042,-0.0413824669864797,-0.0681519277573197,-0.0850135741261799,-0.10294412666327,-0.0955535032038899,-0.08053621542589,-0.0753179124352497,-0.0765119865694799,-0.0797731005815998,-0.0858492521685501,-0.0957965898341899,-0.10342623956066,-0.10823370364855
20230320,-0.0584824629595797,-0.0321350376143599,-0.0335174168385399,-0.0465839968732702,-0.0976703067797899,-0.10153818253231,-0.05914268426335,-0.0217673619935703,0.0112809252315,0.02410882945092,0.0356799493505799,0.04366805501351,0.04471628550538,0.0427630136525097
20230321,0.14770609000837,0.12984766066223,0.13300896320828,0.1443486180029,0.1828089263599,0.18420166499019,0.15803802754518,0.14005375856082,0.12668900596121,0.12110553657694,0.11408017084151,0.10310195271166,0.0924468836994503,0.0824969853584303
20230322,0.02046907614079,0.0835496507512201,0.12571824234681,0.15290551291322,0.18288563222957,0.16882418740497,0.13550694659116,0.11756833473148,0.10509265191144,0.10017475979427,0.0942058587952901,0.0849607255178597,0.0758006591169798,0.06701700386026
20230323,-0.0156390956314603,-0.0410204241550298,-0.0678583912515198,-0.0926456462649399,-0.15381413740197,-0.16846046193771,-0.15536482536174,-0.13821286331762,-0.11801874501366,-0.10620737722413,-0.0896306222005103,-0.0650097222292998,-0.0450063468342599,-0.0298909323949901
20230324,-0.0091651091441598,-0.0235927854604001,-0.05905220987847,-0.0968398520665499,-0.18013627536194,-0.18197575904997,-0.14698625225525,-0.12698495943949,-0.1155786503636,-0.11262165408837,-0.11030963476414,-0.10732606868219,-0.10336485802165,-0.0982914066803002
20230327,-0.0465479213427198,0.00295612232612985,0.0533694738550401,0.0958256339564398,0.17387154213365,0.1767889488312,0.15635970126298,0.14737385052445,0.14479712682735,0.14506012082139,0.14556227725811,0.14454343145808,0.14104719647975,0.13588482202055
20230328,0.0137346502222,-0.0051041542646999,-0.01001412040912,-0.00835352828070013,0.00783435911993013,0.0124341675370498,0.00717330997775978,0.00316087755018035,0.00211349187798016,0.00299699885241012,0.00520875377293972,0.00926698453478014,0.0125178379369602,0.0145817225566898
20230329,-0.0142886332042802,-0.00130285152883003,0.01280880231708,0.0257649716677504,0.0556778564499298,0.0605936017304498,0.0528529531677502,0.0472643118965999,0.0443727451915801,0.0436900132134697,0.04290400105485,0.0409405601884201,0.0380057423125098,0.0344848318479802
20230330,-0.0366911223890498,0.03320253939965,0.0768161149312299,0.10281324145045,0.1243555361212,0.10809561775701,0.07884570071487,0.0640414793111801,0.0536076391785798,0.0498774080872804,0.0463227915156299,0.0427234859038199,0.0401999660671804,0.0380661731649199
20230331,0.0438987232325596,0.00729462358048982,-0.0161218462318802,-0.03072337678742,-0.0479166169880303,-0.0458405140593201,-0.04115244766701,-0.0411013161559302,-0.04360162239024,-0.0453118194153301,-0.0471909574576999,-0.04828719715674,-0.047385788828,-0.0452289787037801
20230403,-0.00271281145320978,0.02182190709589,0.03064030588226,0.0309095627855802,0.00947755157016994,-0.00583412569390962,-0.01390630920331,-0.0154394117457,-0.0183383386526499,-0.0209543949337498,-0.02532046096352,-0.0324785697112198,-0.03843303934394,-0.0428083091552001
20230404,0.0201191171938402,0.0154707979181401,0.0121848614806099,0.0100153662546201,0.00826453046481035,0.0111412016614199,0.01802745894308,0.0231180461174803,0.02809767574169,0.0302670220019099,0.0323711429357902,0.0338623983870896,0.0338635282901199,0.03307751155321
20230405,0.0766187071625,-0.00411359170214976,-0.05669771810744,-0.0903093972507101,-0.13411011341335,-0.13270397877844,-0.12182978004804,-0.1168222296688,-0.11211191555621,-0.10850394571232,-0.10187106044852,-0.08887340161237,-0.0756802533535899,-0.06383753034366
20230406,-0.0579303816285801,-0.0336739400350803,-0.0236219249753997,-0.0211806122394802,-0.0321162429574402,-0.04096756187728,-0.0466593910234003,-0.0493041100140297,-0.05229285767104,-0.0535190272527299,-0.05426228923197,-0.05334657987716,-0.0508819915440601,-0.0477739405573598
20230411,0.0138068270120799,0.0567890287869903,0.0892187692746598,0.11287818952424,0.15255309153134,0.15479223224435,0.14449519940846,0.13842460062242,0.13378131017828,0.13116644675789,0.12685709668375,0.11861880083466,0.11005339736578,0.1020780102963
20230412,0.0143239019051,0.0214876668237198,0.032218408596,0.0430563144890201,0.06791287830203,0.0684888822374097,0.0555443660575703,0.0497557922796901,0.05148755461604,0.0552971504726099,0.0618117896347301,0.0712043350510201,0.0770762532379798,0.0794604554947003
20230413,0.0585106135826101,0.0360915317264698,0.0191339970017701,0.00669425657866007,-0.0139785455211601,-0.0133268078070898,-0.00197884824701999,0.00520004448799005,0.00771327174919012,0.00610667406554999,0.00111428212938014,-0.00992271421787017,-0.0208322357392099,-0.0298933887586004
20230414,0.0311621322679798,0.0557566812515602,0.0733957496467799,0.0852518569341698,0.0962273012846002,0.0830222454587801,0.0539076060246098,0.03774797699164,0.0283319263197801,0.0267749325236601,0.0275934946391101,0.0320796290787704,0.0368357833744999,0.0403837009447603
20230417,0.0230901563542001,0.0301828060171099,0.0315143231425901,0.0301163421821,0.0221988116138099,0.0235550619731897,0.04008024891144,0.0570350135358897,0.07567008257285,0.0841772612336502,0.09251760547845,0.0981444077576397,0.0973640058322203,0.0930965829267598
20230418,-0.05315107945817,0.0109081206068802,0.0358634991015099,0.04033557475445,0.0084199553906501,-0.00898583226403993,-0.00476826228592975,0.0026098983385503,0.00338652634812009,-0.000491735153390405,-0.00954412733956023,-0.0273273802556697,-0.04369334353663,-0.0565388100593598
20230419,-0.0704270634171103,-0.02535533211941,0.00881294787754028,0.03370519776389,0.07412112969162,0.0740270658370403,0.0584077066097697,0.0482534347307499,0.03958732232149,0.0353879416066101,0.0299260962810801,0.0219640385087101,0.01519925033055,0.00966126755951979
20230420,0.0767479325243303,0.0427811946575498,0.01630901295011,-0.00363015990498994,-0.0398586992832399,-0.0437139945506204,-0.0337368943090897,-0.0250111152897703,-0.0173425767931503,-0.0144941961181599,-0.0122827746061902,-0.0118049684801003,-0.01329191513268,-0.01551689316705
20230421,0.000410290372499844,-0.00587822886736999,-0.00589553233476003,-0.00325902355229024,0.00789289379165981,0.0105862768587301,0.00867676810660978,0.00841726015972011,0.0107426144881804,0.0127349490662803,0.01547579955463,0.0185973987565,0.0198443653147997,0.0196113153158
20230424,0.00886746499068991,0.0191439692360302,0.0252618617507001,0.02855317719259,0.0283562477765602,0.02230278608199,0.0124624480395799,0.00693824974019996,0.0028621475088797,0.00163922049776,0.00102991414818021,0.00169108307680999,0.00314386737285011,0.00469533713554027
20230425,0.0393950305023503,-0.0264945392214204,-0.06598291441126,-0.0886984743196599,-0.10811936504148,-0.09971597955693,-0.0877573588003497,-0.0838716872986201,-0.0817483295644297,-0.0805435039148303,-0.0782494974079699,-0.0732213477130199,-0.0675449510113699,-0.0619980896831702
20230426,-0.0198233367546603,-0.00887500897342974,-0.0151823061854701,-0.0279415139356898,-0.0701040288268602,-0.0782911936037798,-0.0648033023488099,-0.0526682027473298,-0.0413756828060503,-0.0358308354835497,-0.0288003785266202,-0.0191116233324502,-0.0114171897072302,-0.00550332688015009
20230427,-0.0284733002919797,-0.0356598428167398,-0.0240714697846598,-0.00556767071450004,0.05623777675196,0.0761022424492199,0.0734876579723198,0.0670905916292601,0.0628205354718703,0.06184066841299,0.0615541005708802,0.0621822186624104,0.0629036026571703,0.0632545917812202
20230428,-0.00302585994731031,-0.0115081760796101,-0.02380998860475,-0.0361633484516299,-0.0664406389824097,-0.0731178514041599,-0.07280361284676,-0.0755451274089802,-0.0822001271684103,-0.08576056624428,-0.0887765710898103,-0.0883155508389204,-0.0832556098508701,-0.0757963263638599
20230502,0.0083688455641,0.0288226002525698,0.0335210075132699,0.0307327248553499,0.00793715330998968,-0.00203407971275027,-0.00179008321036012,0.00154251046128007,0.00368313371733997,0.00345903936193981,0.00152427287112999,-0.00388779212828982,-0.00998281180281024,-0.01558059490617
20230503,-0.0112867452750298,-0.00741566687193007,-0.0301161372775702,-0.0589840465084102,-0.12958988860469,-0.13667587312154,-0.11996149034881,-0.11064801371103,-0.1031378658889,-0.09828661174395,-0.0898137164127597,-0.07336344956436,-0.05644771173242,-0.0409773456928599
